00:00:03:960172,A,54d1b45f,61,2013-08-01 00:29:56,2013-08-01 00:30:57,294,40.73049393,-73.9957214,294,40.73049393,-73.9957214,17933,Subscriber,1941,1,0
00:00:25:738915,D,2d5ff53f,63,2013-08-01 03:14:33,2013-08-01 03:15:36,128,40.72710258,-74.00297088,128,40.72710258,-74.00297088,17566,Subscriber,1987,1,1
00:00:47:843995,D,1f683f50,60,2013-08-01 06:01:38,2013-08-01 06:02:38,367,40.75828065,-73.97069431,367,40.75828065,-73.97069431,15405,Subscriber,1963,1,3
00:01:00:000135,A,3e1f2e59,63,2013-08-01 07:33:31,2013-08-01 07:34:34,509,40.7454973,-74.00197139,509,40.7454973,-74.00197139,19710,Subscriber,1960,2,3
00:01:01:916279,D,e3a1d6fd,68,2013-08-01 07:48:00,2013-08-01 07:49:08,527,40.74315566,-73.97434726,527,40.74315566,-73.97434726,18353,Subscriber,1989,1,0
00:01:07:664701,D,a8c2a4ae,69,2013-08-01 08:31:27,2013-08-01 08:32:36,276,40.71748752,-74.0104554,147,40.71542197,-74.01121978,15438,Subscriber,1974,1,3
00:01:12:112179,D,a03d3f6f,62,2013-08-01 09:05:04,2013-08-01 09:06:06,440,40.75255434,-73.97282625,440,40.75255434,-73.97282625,15278,Subscriber,1964,1,2
00:01:15:203582,D,f994f030,69,2013-08-01 09:28:26,2013-08-01 09:29:35,364,40.68900443,-73.96023854,364,40.68900443,-73.96023854,18417,Subscriber,1971,1,1
00:01:19:024839,D,4a475099,64,2013-08-01 09:57:19,2013-08-01 09:58:23,526,40.74765947,-73.98490707,469,40.76344058,-73.98268129,19662,Subscriber,1990,2,3
00:01:39:526888,D,ece0bd74,60,2013-08-01 12:32:17,2013-08-01 12:33:17,415,40.7047177,-74.00926027,337,40.7037992,-74.00838676,16019,Subscriber,1973,1,1
00:01:51:709490,A,9b1ded15,67,2013-08-01 14:04:22,2013-08-01 14:05:29,363,40.70834698,-74.01713445,363,40.70834698,-74.01713445,15912,Subscriber,1960,2,0
00:02:03:325407,D,8cfb99b9,64,2013-08-01 15:32:10,2013-08-01 15:33:14,127,40.73172428,-74.00674436,306,40.70823502,-74.00530063,15076,Subscriber,1978,1,2
00:02:07:023187,D,15157cd2,64,2013-08-01 16:00:07,2013-08-01 16:01:11,450,40.76227205,-73.98788205,428,40.72467721,-73.98783413,18721,Subscriber,1984,1,5
00:02:12:209335,D,4b22ba7d,67,2013-08-01 16:39:19,2013-08-01 16:40:26,212,40.74334935,-74.00681753,212,40.74334935,-74.00681753,19450,Subscriber,1973,1,1
00:02:17:479274,D,682cc4eb,62,2013-08-01 17:19:09,2013-08-01 17:20:11,533,40.75299641,-73.98721619,362,40.75172632,-73.98753523,16992,Subscriber,1985,1,3
00:02:18:268662,D,935fb753,61,2013-08-01 17:25:07,2013-08-01 17:26:08,521,40.75044999,-73.99481051,490,40.751551,-73.993934,15154,Subscriber,1967,1,3
00:02:25:095329,D,a3054761,62,2013-08-01 18:16:43,2013-08-01 18:17:45,492,40.75019995,-73.99093085,492,40.75019995,-73.99093085,16471,Subscriber,1972,1,5
00:02:26:314692,D,6974040d,68,2013-08-01 18:25:56,2013-08-01 18:27:04,468,40.7652654,-73.98192338,469,40.76344058,-73.98268129,18901,Subscriber,1971,1,1
00:02:28:151453,D,09850a24,66,2013-08-01 18:39:49,2013-08-01 18:40:55,474,40.7451677,-73.98683077,474,40.7451677,-73.98683077,17284,Subscriber,1983,1,6
00:02:28:601273,D,a921696d,60,2013-08-01 18:43:13,2013-08-01 18:44:13,540,40.74147286,-73.98320928,537,40.74025878,-73.98409214,20296,Subscriber,1987,1,10
00:02:28:898948,D,69dc2bcf,64,2013-08-01 18:45:28,2013-08-01 18:46:32,284,40.7390169121,-74.0026376103,284,40.7390169121,-74.0026376103,19259,Subscriber,1973,1,7
00:02:34:667218,D,53fd985e,61,2013-08-01 19:29:04,2013-08-01 19:30:05,264,40.70706456,-74.00731853,360,40.70717936,-74.00887308,17108,Subscriber,1987,1,1
00:02:35:685925,A,d9aa9043,67,2013-08-01 19:36:46,2013-08-01 19:37:53,160,40.748238,-73.978311,160,40.748238,-73.978311,18005,Subscriber,1958,1,7
00:02:40:708903,D,4a54a3b8,63,2013-08-01 20:14:44,2013-08-01 20:15:47,147,40.71542197,-74.01121978,147,40.71542197,-74.01121978,15729,Subscriber,1973,2,1
00:02:41:169748,D,94c5ddbf,60,2013-08-01 20:18:13,2013-08-01 20:19:13,312,40.722055,-73.989111,312,40.722055,-73.989111,17373,Subscriber,1990,1,5
00:02:44:503701,D,bc99d6e5,60,2013-08-01 20:43:25,2013-08-01 20:44:25,327,40.7153379,-74.01658354,327,40.7153379,-74.01658354,17021,Subscriber,1970,1,2
00:02:54:889233,D,ff9a5cf3,68,2013-08-01 22:01:55,2013-08-01 22:03:03,291,40.713126,-73.984844,291,40.713126,-73.984844,16527,Subscriber,1975,1,5
00:03:57:131849,D,fed28d11,65,2013-08-02 05:52:23,2013-08-02 05:53:28,527,40.74315566,-73.97434726,527,40.74315566,-73.97434726,16785,Subscriber,1975,2,14
00:04:07:521791,D,093b59cc,64,2013-08-02 07:10:55,2013-08-02 07:11:59,477,40.75640548,-73.9900262,477,40.75640548,-73.9900262,17055,Subscriber,1973,1,13
00:04:09:034419,A,f9805935,65,2013-08-02 07:22:21,2013-08-02 07:23:26,259,40.70122128,-74.01234218,259,40.70122128,-74.01234218,20346,Subscriber,1958,2,4
00:04:09:810576,D,ca003bb1,62,2013-08-02 07:28:13,2013-08-02 07:29:15,150,40.7208736,-73.98085795,150,40.7208736,-73.98085795,16613,Subscriber,1985,1,4
00:04:14:125753,D,96ac279e,68,2013-08-02 08:00:50,2013-08-02 08:01:58,511,40.72938685,-73.97772429,511,40.72938685,-73.97772429,18128,Subscriber,1981,1,8
00:04:20:976675,A,02b52c2e,63,2013-08-02 08:52:37,2013-08-02 08:53:40,468,40.7652654,-73.98192338,469,40.76344058,-73.98268129,17793,Subscriber,1956,1,4
00:04:26:354659,D,1dbdc6be,61,2013-08-02 09:33:16,2013-08-02 09:34:17,464,40.75934501,-73.96759673,464,40.75934501,-73.96759673,18229,Subscriber,1978,1,5
00:04:26:535468,D,8c05d53c,65,2013-08-02 09:34:38,2013-08-02 09:35:43,2009,40.71117444,-73.99682619,2009,40.71117444,-73.99682619,17504,Subscriber,1982,1,0
00:04:27:889335,D,3a33b145,64,2013-08-02 09:44:52,2013-08-02 09:45:56,387,40.71273266,-74.0046073,387,40.71273266,-74.0046073,20536,Subscriber,1985,2,4
00:04:46:492885,D,294b2e55,60,2013-08-02 12:05:29,2013-08-02 12:06:29,325,40.73624527,-73.98473765,325,40.73624527,-73.98473765,17876,Subscriber,1981,2,9
00:04:47:496157,D,5f01f06d,64,2013-08-02 12:13:04,2013-08-02 12:14:08,453,40.74475148,-73.99915362,453,40.74475148,-73.99915362,19668,Subscriber,1985,2,14
00:04:54:391179,D,d58baeab,68,2013-08-02 13:05:11,2013-08-02 13:06:19,455,40.75001986,-73.96905301,455,40.75001986,-73.96905301,17979,Subscriber,1986,1,3
00:04:58:785736,D,d162fcfa,63,2013-08-02 13:38:24,2013-08-02 13:39:27,356,40.71622644,-73.98261206,356,40.71622644,-73.98261206,20589,Subscriber,1984,1,9
00:05:01:936675,D,65d47556,69,2013-08-02 14:02:13,2013-08-02 14:03:22,365,40.68223166,-73.9614583,365,40.68223166,-73.9614583,20052,Subscriber,1966,1,2
00:05:02:082204,A,cb9f1ef8,68,2013-08-02 14:03:19,2013-08-02 14:04:27,462,40.74691959,-74.00451887,462,40.74691959,-74.00451887,16136,Subscriber,1952,1,5
00:05:02:979637,D,9238d532,66,2013-08-02 14:10:06,2013-08-02 14:11:12,478,40.76030096,-73.99884222,478,40.76030096,-73.99884222,14583,Subscriber,1988,1,13
00:05:13:270351,D,9e7b3983,66,2013-08-02 15:27:53,2013-08-02 15:28:59,444,40.7423543,-73.98915076,444,40.7423543,-73.98915076,18811,Subscriber,1976,1,2
00:05:17:938328,D,cb7d8c17,61,2013-08-02 16:03:10,2013-08-02 16:04:11,276,40.71748752,-74.0104554,146,40.71625008,-74.0091059,17789,Subscriber,1980,1,6
00:05:24:079241,D,0c392287,67,2013-08-02 16:49:35,2013-08-02 16:50:42,439,40.7262807,-73.98978041,439,40.7262807,-73.98978041,15083,Subscriber,1979,1,10
00:05:28:445133,D,b17d2cbf,62,2013-08-02 17:22:35,2013-08-02 17:23:37,146,40.71625008,-74.0091059,146,40.71625008,-74.0091059,20034,Subscriber,1981,2,13
00:05:28:550972,A,138a30ec,68,2013-08-02 17:23:23,2013-08-02 17:24:31,153,40.752062307,-73.9816324043,153,40.752062307,-73.9816324043,15433,Subscriber,1953,1,5
00:05:30:193693,D,d7d6e4f6,68,2013-08-02 17:35:48,2013-08-02 17:36:56,268,40.71910537,-73.99973337,268,40.71910537,-73.99973337,18472,Subscriber,1990,1,10
00:05:30:314970,D,0a32e128,63,2013-08-02 17:36:43,2013-08-02 17:37:46,330,40.71450451,-74.00562789,330,40.71450451,-74.00562789,20505,Subscriber,1969,2,2
00:05:31:230041,D,422f45ac,63,2013-08-02 17:43:38,2013-08-02 17:44:41,430,40.7014851,-73.98656928,430,40.7014851,-73.98656928,20062,Subscriber,1993,1,1
00:05:35:479070,A,27134063,66,2013-08-02 18:15:45,2013-08-02 18:16:51,387,40.71273266,-74.0046073,387,40.71273266,-74.0046073,16476,Subscriber,1959,1,11
00:05:37:450335,D,9cc340fe,61,2013-08-02 18:30:39,2013-08-02 18:31:40,428,40.72467721,-73.98783413,444,40.7423543,-73.98915076,18797,Subscriber,1984,1,21
00:05:41:518552,D,d80d915d,68,2013-08-02 19:01:24,2013-08-02 19:02:32,398,40.69165183,-73.9999786,398,40.69165183,-73.9999786,15157,Subscriber,1997,1,9
00:05:53:963546,D,32f864a2,62,2013-08-02 20:35:28,2013-08-02 20:36:30,444,40.7423543,-73.98915076,444,40.7423543,-73.98915076,19031,Subscriber,1983,1,10
00:05:54:038516,D,30503c90,61,2013-08-02 20:36:02,2013-08-02 20:37:03,3002,40.711512,-74.015756,3002,40.711512,-74.015756,19427,Subscriber,1980,1,4
00:05:54:885235,D,c161bd67,63,2013-08-02 20:42:26,2013-08-02 20:43:29,360,40.70717936,-74.00887308,376,40.70862144,-74.00722156,16260,Subscriber,1981,1,14
00:05:59:169543,D,87925b4b,60,2013-08-02 21:14:49,2013-08-02 21:15:49,446,40.74487634,-73.99529885,446,40.74487634,-73.99529885,15256,Subscriber,1978,1,10
00:06:02:832040,A,35d8d943,66,2013-08-02 21:42:30,2013-08-02 21:43:36,351,40.70530954,-74.00612572,351,40.70530954,-74.00612572,19626,Subscriber,1961,2,17
00:06:03:266423,D,3754ef0a,62,2013-08-02 21:45:47,2013-08-02 21:46:49,473,40.72110063,-73.9919254,473,40.72110063,-73.9919254,14532,Subscriber,1982,1,10
00:06:03:641273,D,31bb1cfc,68,2013-08-02 21:48:37,2013-08-02 21:49:45,401,40.72019576,-73.98997825,401,40.72019576,-73.98997825,20033,Subscriber,1989,2,16
00:06:07:594831,D,9a5a98d9,68,2013-08-02 22:18:30,2013-08-02 22:19:38,2002,40.716887,-73.963198,2002,40.716887,-73.963198,18787,Subscriber,1967,1,11
00:06:09:552868,D,f05b3767,69,2013-08-02 22:33:18,2013-08-02 22:34:27,410,40.72066442,-73.98517977,410,40.72066442,-73.98517977,19705,Subscriber,1982,1,11
00:06:12:796414,D,92ca3594,61,2013-08-02 22:57:49,2013-08-02 22:58:50,539,40.71534825,-73.96024116,539,40.71534825,-73.96024116,19529,Subscriber,1982,1,19
00:06:34:374504,D,57500e70,63,2013-08-03 01:40:55,2013-08-03 01:41:58,521,40.75044999,-73.99481051,490,40.751551,-73.993934,16895,Subscriber,1985,1,15
00:06:54:797173,D,6a0c14d8,67,2013-08-03 04:15:17,2013-08-03 04:16:24,237,40.73047309,-73.98672378,237,40.73047309,-73.98672378,15589,Subscriber,1984,2,9
00:07:28:019845,D,f3ee216f,66,2013-08-03 08:26:24,2013-08-03 08:27:30,340,40.71269042,-73.98776323,340,40.71269042,-73.98776323,17554,Subscriber,1978,2,17
00:07:33:203787,D,b87e4e06,67,2013-08-03 09:05:35,2013-08-03 09:06:42,360,40.70717936,-74.00887308,264,40.70706456,-74.00731853,16954,Subscriber,1989,1,18
00:07:34:842101,D,0d23713c,63,2013-08-03 09:17:58,2013-08-03 09:19:01,466,40.74395411,-73.99144871,466,40.74395411,-73.99144871,17512,Subscriber,1983,2,13
00:07:37:278621,D,ad0c8b1f,67,2013-08-03 09:36:23,2013-08-03 09:37:30,531,40.71893904,-73.99266288,531,40.71893904,-73.99266288,15030,Subscriber,1992,2,19
00:07:45:613505,D,aeb1cab5,69,2013-08-03 10:39:23,2013-08-03 10:40:32,410,40.72066442,-73.98517977,410,40.72066442,-73.98517977,17699,Subscriber,1983,2,21
00:07:46:870351,D,c18cb2b9,60,2013-08-03 10:48:53,2013-08-03 10:49:53,418,40.70224,-73.982578,418,40.70224,-73.982578,18272,Subscriber,1975,1,4
00:07:52:925271,D,9ef57dc7,67,2013-08-03 11:34:39,2013-08-03 11:35:46,229,40.72743423,-73.99379025,238,40.7361967,-74.00859207,15496,Subscriber,1963,2,12
00:07:58:805994,D,60db424c,67,2013-08-03 12:19:06,2013-08-03 12:20:13,404,40.7405826,-74.00550867,404,40.7405826,-74.00550867,17866,Subscriber,1963,1,27
00:08:04:067112,A,93b9e165,61,2013-08-03 12:58:52,2013-08-03 12:59:53,468,40.7652654,-73.98192338,468,40.7652654,-73.98192338,17558,Subscriber,1958,1,8
00:08:07:961135,D,17ee3aeb,69,2013-08-03 13:28:18,2013-08-03 13:29:27,147,40.71542197,-74.01121978,147,40.71542197,-74.01121978,16249,Subscriber,1970,1,11
00:08:14:880412,D,c6e25fc0,63,2013-08-03 14:20:36,2013-08-03 14:21:39,444,40.7423543,-73.98915076,444,40.7423543,-73.98915076,18447,Subscriber,1986,2,12
00:08:19:550592,A,d739fe10,68,2013-08-03 14:55:54,2013-08-03 14:57:02,420,40.68764484,-73.96968902,420,40.68764484,-73.96968902,17442,Subscriber,1954,1,23
00:08:19:566027,D,86193753,65,2013-08-03 14:56:01,2013-08-03 14:57:06,305,40.76095756,-73.96724467,305,40.76095756,-73.96724467,16680,Subscriber,1971,2,23
00:08:20:218707,D,2503623f,60,2013-08-03 15:00:57,2013-08-03 15:01:57,329,40.72043411,-74.01020609,329,40.72043411,-74.01020609,16005,Subscriber,1988,2,4
00:08:22:952901,D,36f360f5,66,2013-08-03 15:21:37,2013-08-03 15:22:43,229,40.72743423,-73.99379025,229,40.72743423,-73.99379025,17413,Subscriber,1963,1,15
00:08:23:215296,D,27785357,68,2013-08-03 15:23:36,2013-08-03 15:24:44,252,40.73226398,-73.99852205,252,40.73226398,-73.99852205,15589,Subscriber,1985,1,14
00:08:25:581257,D,d0ac82fb,63,2013-08-03 15:41:29,2013-08-03 15:42:32,212,40.74334935,-74.00681753,212,40.74334935,-74.00681753,20006,Subscriber,1980,2,17
00:08:27:839172,D,98a94063,68,2013-08-03 15:58:33,2013-08-03 15:59:41,251,40.72317958,-73.99480012,251,40.72317958,-73.99480012,16323,Subscriber,1988,2,19
00:08:33:437655,D,78340864,65,2013-08-03 16:40:52,2013-08-03 16:41:57,216,40.70037867,-73.99548059,216,40.70037867,-73.99548059,15075,Subscriber,1973,1,4
00:08:34:595280,D,46827b28,60,2013-08-03 16:49:37,2013-08-03 16:50:37,258,40.68940747,-73.96885458,258,40.68940747,-73.96885458,14868,Subscriber,1963,1,16
00:08:37:417674,D,654c5d0e,66,2013-08-03 17:10:57,2013-08-03 17:12:03,334,40.74238787,-73.99726235,334,40.74238787,-73.99726235,17848,Subscriber,1988,1,18
00:08:37:497054,A,d43fd009,66,2013-08-03 17:11:33,2013-08-03 17:12:39,417,40.71291224,-74.01020234,417,40.71291224,-74.01020234,15965,Subscriber,1959,1,13
00:08:37:633762,A,6b2bf0e6,62,2013-08-03 17:12:35,2013-08-03 17:13:37,427,40.70251526,-74.01427023,83,40.68382604,-73.97632328,19157,Subscriber,1958,1,1
00:08:37:755039,D,0e730a1d,69,2013-08-03 17:13:30,2013-08-03 17:14:39,376,40.70862144,-74.00722156,316,40.70955958,-74.00653609,18069,Subscriber,1978,1,11
00:08:38:996451,D,7b912cf9,69,2013-08-03 17:22:53,2013-08-03 17:24:02,464,40.75934501,-73.96759673,464,40.75934501,-73.96759673,16795,Subscriber,1968,1,17
00:08:39:071420,D,0e8c9b75,69,2013-08-03 17:23:27,2013-08-03 17:24:36,168,40.73971301,-73.99456405,168,40.73971301,-73.99456405,16825,Subscriber,1984,1,15
00:08:43:243272,D,4b634f3d,61,2013-08-03 17:54:59,2013-08-03 17:56:00,290,40.76020258,-73.96478473,290,40.76020258,-73.96478473,17218,Subscriber,1977,1,10
00:08:49:631143,D,563cfb15,60,2013-08-03 18:43:16,2013-08-03 18:44:16,355,40.71602118,-73.99974372,355,40.71602118,-73.99974372,15609,Subscriber,1988,1,34
00:08:50:603546,D,f11c275c,64,2013-08-03 18:50:37,2013-08-03 18:51:41,439,40.7262807,-73.98978041,439,40.7262807,-73.98978041,15993,Subscriber,1979,2,26
00:08:55:908768,D,d14e0dbe,69,2013-08-03 19:30:43,2013-08-03 19:31:52,457,40.76695317,-73.98169333,457,40.76695317,-73.98169333,19042,Subscriber,1990,1,17
00:08:57:754349,D,443efdd0,65,2013-08-03 19:44:40,2013-08-03 19:45:45,228,40.7546011026,-73.971878855,228,40.7546011026,-73.971878855,16468,Subscriber,1987,1,13
00:08:58:638552,D,297f6187,62,2013-08-03 19:51:21,2013-08-03 19:52:23,405,40.739323,-74.008119,405,40.739323,-74.008119,18348,Subscriber,1976,1,26
00:08:58:792901,D,92e7cf19,61,2013-08-03 19:52:31,2013-08-03 19:53:32,332,40.71219906,-73.97948148,332,40.71219906,-73.97948148,19944,Subscriber,1967,2,15
00:09:00:373884,D,1932a546,63,2013-08-03 20:04:28,2013-08-03 20:05:31,3002,40.711512,-74.015756,3002,40.711512,-74.015756,18215,Subscriber,1987,1,20
00:09:00:841343,A,5c7e469a,69,2013-08-03 20:08:00,2013-08-03 20:09:09,383,40.735238,-74.000271,383,40.735238,-74.000271,20127,Subscriber,1940,1,17
00:09:05:685717,D,8453b08f,67,2013-08-03 20:44:37,2013-08-03 20:45:44,298,40.68683208,-73.9796772,298,40.68683208,-73.9796772,18141,Subscriber,1980,2,7
00:09:07:043995,D,d33fe48e,66,2013-08-03 20:54:53,2013-08-03 20:55:59,476,40.74394314,-73.97966069,476,40.74394314,-73.97966069,18826,Subscriber,1973,1,17
00:09:08:382428,D,a53b85fb,62,2013-08-03 21:05:00,2013-08-03 21:06:02,391,40.69760127,-73.99344559,391,40.69760127,-73.99344559,16845,Subscriber,1973,1,4
00:09:11:096777,A,cc1f12cd,66,2013-08-03 21:25:31,2013-08-03 21:26:37,334,40.74238787,-73.99726235,334,40.74238787,-73.99726235,19449,Subscriber,1957,1,7
00:09:11:251127,A,4d47a7fc,61,2013-08-03 21:26:41,2013-08-03 21:27:42,334,40.74238787,-73.99726235,334,40.74238787,-73.99726235,19456,Subscriber,1957,1,19
00:09:11:661257,D,a997e471,60,2013-08-03 21:29:47,2013-08-03 21:30:47,462,40.74691959,-74.00451887,462,40.74691959,-74.00451887,17538,Subscriber,1969,1,20
00:09:15:641273,D,6b08d982,64,2013-08-03 21:59:52,2013-08-03 22:00:56,471,40.71286844,-73.95698119,471,40.71286844,-73.95698119,19818,Subscriber,1986,1,16
00:09:25:180086,D,2b28b1f8,65,2013-08-03 23:11:58,2013-08-03 23:13:03,308,40.71307916,-73.99851193,308,40.71307916,-73.99851193,17929,Subscriber,1987,1,0
00:09:32:472004,A,a15c5c7f,66,2013-08-04 00:07:05,2013-08-04 00:08:11,532,40.710451,-73.960876,532,40.710451,-73.960876,17031,Subscriber,1955,1,11
00:09:40:714280,D,14515492,61,2013-08-04 01:09:23,2013-08-04 01:10:24,372,40.694528,-73.958089,372,40.694528,-73.958089,19047,Subscriber,1976,2,19
00:09:48:502326,D,ad6993c0,66,2013-08-04 02:08:15,2013-08-04 02:09:21,533,40.75299641,-73.98721619,533,40.75299641,-73.98721619,20199,Subscriber,1981,1,11
00:09:50:667630,D,ebbaa0fb,68,2013-08-04 02:24:37,2013-08-04 02:25:45,161,40.72917025,-73.99810231,161,40.72917025,-73.99810231,20006,Subscriber,1984,1,30
00:09:55:053366,D,4d637bcd,66,2013-08-04 02:57:46,2013-08-04 02:58:52,320,40.71743998,-74.00583475,320,40.71743998,-74.00583475,15034,Subscriber,1981,1,17
00:10:22:326957,D,e19b96eb,68,2013-08-04 06:23:55,2013-08-04 06:25:03,236,40.7284186,-73.98713956,236,40.7284186,-73.98713956,16619,Subscriber,1990,1,17
00:10:29:180086,D,3cedf42c,66,2013-08-04 07:15:43,2013-08-04 07:16:49,164,40.75323098,-73.97032517,228,40.7546011026,-73.971878855,17789,Subscriber,1974,1,16
00:10:48:255504,D,db05091d,60,2013-08-04 09:39:54,2013-08-04 09:40:54,486,40.7462009,-73.98855723,486,40.7462009,-73.98855723,15362,Subscriber,1985,1,19
00:10:50:295125,D,62379262,62,2013-08-04 09:55:19,2013-08-04 09:56:21,2003,40.73416059,-73.98024289,504,40.73221853,-73.98165557,20261,Subscriber,1970,1,16
00:10:52:250955,D,898e3e6d,68,2013-08-04 10:10:06,2013-08-04 10:11:14,2021,40.75929124,-73.98859651,518,40.74780373,-73.9734419,16419,Subscriber,1982,2,26
00:10:52:553040,A,f104bb67,69,2013-08-04 10:12:23,2013-08-04 10:13:32,465,40.75513557,-73.98658032,465,40.75513557,-73.98658032,18622,Subscriber,1957,1,28
00:10:57:315830,D,a66bcbe1,69,2013-08-04 10:48:23,2013-08-04 10:49:32,497,40.73704984,-73.99009296,497,40.73704984,-73.99009296,15334,Subscriber,1977,2,17
00:10:59:769989,D,6a15627c,62,2013-08-04 11:06:56,2013-08-04 11:07:58,410,40.72066442,-73.98517977,410,40.72066442,-73.98517977,16967,Subscriber,1986,2,24
