00:00:06:791472,B,bbfaedd8,267,2013-08-01 03:47:42,2013-08-01 03:52:09,362,40.75172632,-73.98753523,474,40.7451677,-73.98683077,19089,Subscriber,1952,1,1
00:00:11:407604,B,af6beb79,250,2013-08-01 06:22:28,2013-08-01 06:26:38,352,40.76340613,-73.97722479,212,40.74334935,-74.00681753,15261,Subscriber,1957,2,0
00:00:11:923104,B,2cfad74a,70,2013-08-01 06:39:45,2013-08-01 06:40:55,271,40.68528172,-73.97805813,271,40.68528172,-73.97805813,15292,Subscriber,1951,1,0
00:00:12:739850,B,f58f0b48,283,2013-08-01 07:07:08,2013-08-01 07:11:51,258,40.68940747,-73.96885458,324,40.689888,-73.981013,18515,Subscriber,1955,1,0
00:00:13:073408,B,940ea64e,277,2013-08-01 07:18:19,2013-08-01 07:22:56,293,40.73028666,-73.9907647,324,40.689888,-73.981013,16118,Subscriber,1947,1,1
00:00:13:616746,B,3337143c,270,2013-08-01 07:36:32,2013-08-01 07:41:02,496,40.73726186,-73.99238967,468,40.7652654,-73.98192338,15265,Subscriber,1958,1,1
00:00:13:934397,B,85ff046d,203,2013-08-01 07:47:11,2013-08-01 07:50:34,212,40.74334935,-74.00681753,352,40.76340613,-73.97722479,17310,Subscriber,1957,2,2
00:00:14:332082,B,a2c31f6a,223,2013-08-01 08:00:31,2013-08-01 08:04:14,387,40.71273266,-74.0046073,264,40.70706456,-74.00731853,20267,Subscriber,1954,1,1
00:00:14:374336,B,1ea23885,190,2013-08-01 08:01:56,2013-08-01 08:05:06,447,40.76370739,-73.9851615,466,40.74395411,-73.99144871,16745,Subscriber,1958,1,1
00:00:14:441446,B,d5001698,283,2013-08-01 08:04:11,2013-08-01 08:08:54,363,40.70834698,-74.01713445,259,40.70122128,-74.01234218,19986,Subscriber,1956,2,2
00:00:15:222400,B,1f6f7eb1,268,2013-08-01 08:30:22,2013-08-01 08:34:50,237,40.73047309,-73.98672378,357,40.73261787,-73.99158043,19531,Subscriber,1952,1,0
00:00:15:397382,B,24655377,277,2013-08-01 08:36:14,2013-08-01 08:40:51,358,40.73291553,-74.00711384,116,40.74177603,-74.00149746,15354,Subscriber,1961,1,0
00:00:15:404342,B,d4ccb5c3,99,2013-08-01 08:36:28,2013-08-01 08:38:07,400,40.71926081,-73.98178024,400,40.71926081,-73.98178024,16696,Subscriber,1953,2,0
00:00:15:443613,B,5e33ba5e,298,2013-08-01 08:37:47,2013-08-01 08:42:45,160,40.748238,-73.978311,540,40.74147286,-73.98320928,16934,Subscriber,1952,1,3
