00:00:01:203530,G,cc9257c5,60,2013-08-01 00:13:51,2013-08-01 00:14:51,416,40.68753406,-73.97265183,416,40.68753406,-73.97265183,16317,Customer,\N,0,0
00:01:51:005746,G,4341ac4d,61,2013-08-01 21:17:26,2013-08-01 21:18:27,349,40.71850211,-73.98329859,349,40.71850211,-73.98329859,17884,Customer,\N,0,6
00:03:10:136049,G,58054e68,65,2013-08-02 12:28:03,2013-08-02 12:29:08,2009,40.71117444,-73.99682619,2009,40.71117444,-73.99682619,16454,Customer,\N,0,9
00:03:24:119303,G,1175809f,63,2013-08-02 15:08:58,2013-08-02 15:10:01,417,40.71291224,-74.01020234,417,40.71291224,-74.01020234,15502,Customer,\N,0,5
00:03:27:225887,G,a1e721b9,64,2013-08-02 15:44:43,2013-08-02 15:45:47,379,40.749156,-73.9916,379,40.749156,-73.9916,16299,Customer,\N,0,12
00:04:00:141208,G,f15ace0f,68,2013-08-02 22:03:30,2013-08-02 22:04:38,146,40.71625008,-74.0091059,146,40.71625008,-74.0091059,16575,Customer,\N,0,11
00:04:58:465353,G,417da55f,62,2013-08-03 09:14:41,2013-08-03 09:15:43,352,40.76340613,-73.97722479,352,40.76340613,-73.97722479,17251,Customer,\N,0,8
00:05:02:501742,G,e970ec95,66,2013-08-03 10:01:08,2013-08-03 10:02:14,416,40.68753406,-73.97265183,416,40.68753406,-73.97265183,15094,Customer,\N,0,6
00:05:24:226113,G,5eef0e9a,62,2013-08-03 14:11:08,2013-08-03 14:12:10,323,40.69236178,-73.98631746,323,40.69236178,-73.98631746,19707,Customer,\N,0,22
00:05:39:582348,G,14bfd378,65,2013-08-03 17:07:51,2013-08-03 17:08:56,503,40.73827428,-73.98751968,503,40.73827428,-73.98751968,19542,Customer,\N,0,11
00:05:39:588142,G,67765c2d,60,2013-08-03 17:07:55,2013-08-03 17:08:55,72,40.76727216,-73.99392888,72,40.76727216,-73.99392888,16844,Customer,\N,0,18
00:05:43:523149,G,5dccbf08,64,2013-08-03 17:53:12,2013-08-03 17:54:16,462,40.74691959,-74.00451887,462,40.74691959,-74.00451887,19819,Customer,\N,0,21
00:05:48:702240,G,61962014,67,2013-08-03 18:52:48,2013-08-03 18:53:55,2002,40.716887,-73.963198,2002,40.716887,-73.963198,18646,Customer,\N,0,22
00:05:49:671147,G,1b8d6c95,62,2013-08-03 19:03:57,2013-08-03 19:04:59,428,40.72467721,-73.98783413,428,40.72467721,-73.98783413,18816,Customer,\N,0,16
00:05:50:647294,G,8fcec826,64,2013-08-03 19:15:11,2013-08-03 19:16:15,387,40.71273266,-74.0046073,387,40.71273266,-74.0046073,16201,Customer,\N,0,8
00:06:11:657659,G,851459f2,66,2013-08-03 23:16:58,2013-08-03 23:18:04,2003,40.73416059,-73.98024289,2003,40.73416059,-73.98024289,20210,Customer,\N,0,25
00:07:11:222990,G,60326740,66,2013-08-04 10:42:26,2013-08-04 10:43:32,363,40.70834698,-74.01713445,363,40.70834698,-74.01713445,16314,Customer,\N,0,21
00:07:22:154695,G,fc4ee744,69,2013-08-04 12:48:14,2013-08-04 12:49:23,259,40.70122128,-74.01234218,259,40.70122128,-74.01234218,15677,Customer,\N,0,23
00:07:29:128219,G,ff6cc3e1,66,2013-08-04 14:08:29,2013-08-04 14:09:35,475,40.73524276,-73.98758561,475,40.73524276,-73.98758561,20178,Customer,\N,0,30
00:07:32:339080,G,9bd58aaf,60,2013-08-04 14:45:26,2013-08-04 14:46:26,2005,40.70531194,-73.97100056,2005,40.70531194,-73.97100056,15932,Customer,\N,0,0
00:07:42:081737,G,f83d6ccf,63,2013-08-04 16:37:33,2013-08-04 16:38:36,466,40.74395411,-73.99144871,466,40.74395411,-73.99144871,18604,Customer,\N,0,16
